title,content,url,source,published_date
Akademisi: SE2026 di Semarang Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Semarang menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Semarang. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Merdeka.com,2026-04-09
Progres Pencacahan SE2026 di Banyuwangi Capai 29 Persen,"BPS melaporkan progres pencacahan lapangan SE2026 di Banyuwangi telah mencapai 92 persen dari total target unit usaha. Progres pencacahan di wilayah perkotaan Banyuwangi cenderung lebih cepat dibanding wilayah pedesaan. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Banyuwangi. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Republika,2026-04-20
Pelaku Usaha di Lamongan Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Lamongan menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Lamongan. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Lamongan.",,Madura Pos,2026-04-20
Pencacahan Lapangan SE2026 Resmi Dimulai di Manado,"Ribuan petugas mulai turun ke lapangan di Manado untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. BPS Manado mengerahkan 480 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Manado. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Manado tercakup.",,IDN Times,2026-04-05
"Capaian SE2026 di Lumajang Sesuai Target, Ini Datanya","BPS melaporkan progres pencacahan lapangan SE2026 di Lumajang telah mencapai 76 persen dari total target unit usaha. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Lumajang. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Koran Tempo,2026-04-16
Perbankan di Denpasar Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Denpasar menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Denpasar. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Investor Daily,2026-04-19
Petugas SE2026 Mulai Turun ke Lapangan di Jakarta Pusat,"Ribuan petugas mulai turun ke lapangan di Jakarta Pusat untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Jakarta Pusat yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Jakarta Pusat tercakup.",,Madura Pos,2026-04-25
Perbankan di Madiun Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Sejumlah lembaga perbankan di Madiun menyatakan kesiapan memanfaatkan hasil SE2026 untuk memetakan potensi pembiayaan UMKM. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Madiun. BPS membuka ruang kerja sama dengan berbagai pihak untuk pemanfaatan data hasil sensus ke depan.",,Kontan,2026-04-15
Petugas SE2026 di Manado Hadapi Kendala Akses Wilayah Terpencil,"Sejumlah petugas SE2026 di Manado melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,IDN Times,2026-04-03
Sinyal Internet Jadi Kendala Petugas SE2026 di Yogyakarta,"Petugas SE2026 di Yogyakarta mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Yogyakarta. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Bisnis Indonesia,2026-04-14
BPS: 85 ribu Unit Usaha di Pekanbaru Sudah Terdata dalam SE2026,"BPS Pekanbaru mencatat lebih dari 230 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. BPS menargetkan seluruh unit usaha di Pekanbaru dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Pekanbaru. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Katadata,2026-04-14
Sinyal Internet Jadi Kendala Petugas SE2026 di Lamongan,"Petugas SE2026 di Lamongan mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Bisnis Indonesia,2026-04-28
Akademisi: SE2026 di Surabaya Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Surabaya menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Semakin lengkap data usaha, semakin mudah kami advokasi kebijakan yang berpihak ke UMKM,"" kata ketua asosiasi pengusaha Surabaya. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Jawa Pos,2026-04-09
Sejumlah Kendala Warnai Pencacahan SE2026 di Banyuwangi,"Petugas SE2026 di Banyuwangi mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Warta Ekonomi,2026-04-28
Petugas SE2026 Mulai Turun ke Lapangan di Tuban,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Tuban, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Tuban. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Liputan6,2026-04-20
Perbankan di Ambon Siap Manfaatkan Data SE2026 untuk Pembiayaan UMKM,"Kalangan asosiasi pengusaha di Ambon menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Data granular by name by address dari sensus dinilai dapat mempercepat proses analisis kelayakan usaha calon debitur. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Ambon. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Koran Tempo,2026-04-06
Petugas SE2026 di Sampang Hadapi Kendala Akses Wilayah Terpencil,"Petugas SE2026 di Sampang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Sampang. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Detik,2026-04-24
Asosiasi Pengusaha Medan Apresiasi Persiapan SE2026,"Kalangan asosiasi pengusaha di Medan menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. Sinergi antar-sektor dinilai penting agar hasil sensus benar-benar dimanfaatkan secara optimal oleh pengambil kebijakan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Medan. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Suara.com,2026-04-01
Petugas SE2026 di Pekanbaru Hadapi Kendala Akses Wilayah Terpencil,"Sejumlah petugas SE2026 di Pekanbaru melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Pekanbaru. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Sindonews,2026-04-22
Pelaku Usaha di Pamekasan Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Pamekasan menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Awalnya was-was, tapi ternyata santai kok prosesnya,"" kata pemilik warung makan di Pamekasan. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Antara News,2026-04-19
Akademisi: SE2026 di Jakarta Pusat Penting untuk Kebijakan Ekonomi Lokal,"Kalangan asosiasi pengusaha di Jakarta Pusat menyambut positif persiapan matang yang dilakukan BPS menjelang pelaksanaan SE2026. Akademisi menilai SE2026 relevan untuk memetakan ulang struktur ekonomi yang banyak berubah sejak pandemi, termasuk pertumbuhan usaha digital. Ketua asosiasi UMKM daerah menilai data yang dihasilkan nantinya akan sangat membantu dunia usaha mengakses program pembiayaan. ""Data granular ini akan sangat membantu kami menyalurkan kredit lebih tepat sasaran,"" ujar perwakilan perbankan di Jakarta Pusat. Kolaborasi lintas sektor ini diharapkan terus berlanjut hingga hasil SE2026 dirilis resmi.",,Koran Tempo,2026-04-27
Petugas SE2026 Mulai Turun ke Lapangan di Pekanbaru,"Ribuan petugas mulai turun ke lapangan di Pekanbaru untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Pekanbaru. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,CNN Indonesia,2026-04-28
Bogor Mulai Tahap Pencacahan Sensus Ekonomi 2026,"Ribuan petugas mulai turun ke lapangan di Bogor untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. BPS Bogor mengerahkan 750 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Setiap unit usaha yang terdata akan mendapatkan tanda bukti telah mengikuti proses sensus. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Bogor yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Bogor tercakup.",,Kompas.com,2026-04-23
Sinyal Internet Jadi Kendala Petugas SE2026 di Malang,"Petugas SE2026 di Malang mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. BPS menyatakan tengah menyiapkan skema tambahan waktu dan dukungan logistik bagi petugas di wilayah sulit dijangkau. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Malang. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Koran Tempo,2026-04-18
Kediri Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Kediri, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. BPS Kediri mengerahkan 480 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Kediri yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Kediri tercakup.",,Infobank,2026-04-02
Progres Pencacahan SE2026 di Makassar Capai 24 Persen,"BPS Makassar mencatat lebih dari 230 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Makassar. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,CNN Indonesia,2026-04-09
Sejumlah Kendala Warnai Pencacahan SE2026 di Sumenep,"Sejumlah petugas SE2026 di Sumenep melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Sumenep. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,The Jakarta Post,2026-04-01
Petugas SE2026 Mulai Turun ke Lapangan di Banyuwangi,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Banyuwangi, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. BPS Banyuwangi mengerahkan 1,1 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Kami targetkan seluruh wilayah tercakup sebelum akhir semester pertama,"" kata Kepala BPS Banyuwangi. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Bisnis Indonesia,2026-04-27
BPS: 85 ribu Unit Usaha di Pekanbaru Sudah Terdata dalam SE2026,"BPS Pekanbaru mencatat lebih dari 480 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Progres pencacahan di wilayah perkotaan Pekanbaru cenderung lebih cepat dibanding wilayah pedesaan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Pekanbaru. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Rilis Resmi BPS,2026-04-22
"Capaian SE2026 di Balikpapan Sesuai Target, Ini Datanya","BPS Balikpapan mencatat lebih dari 120 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. BPS menargetkan seluruh unit usaha di Balikpapan dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Balikpapan. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Bangkalan Terkini,2026-04-02
BPS: 120 ribu Unit Usaha di Pamekasan Sudah Terdata dalam SE2026,"BPS Pamekasan mencatat lebih dari 1,1 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Progres pencacahan di wilayah perkotaan Pamekasan cenderung lebih cepat dibanding wilayah pedesaan. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Pamekasan. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,The Jakarta Post,2026-04-23
Progres Pencacahan SE2026 di Balikpapan Capai 26 Persen,"BPS Balikpapan mencatat lebih dari 2,3 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Progres pencacahan di wilayah perkotaan Balikpapan cenderung lebih cepat dibanding wilayah pedesaan. BPS menargetkan seluruh unit usaha di Balikpapan dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Balikpapan. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,CNN Indonesia,2026-04-23
"Capaian SE2026 di Medan Sesuai Target, Ini Datanya","BPS Medan mencatat lebih dari 1,1 juta unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Medan. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Berita Satu,2026-04-02
"Capaian SE2026 di Pontianak Sesuai Target, Ini Datanya","BPS Pontianak mencatat lebih dari 480 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Pontianak. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Warta Ekonomi,2026-04-14
Sejumlah Kendala Warnai Pencacahan SE2026 di Jember,"Petugas SE2026 di Jember mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Kondisi ini berpotensi memperlambat penyelesaian target pencacahan di beberapa kecamatan. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kami sedang kaji penyediaan perangkat pendukung koneksi tambahan untuk wilayah seperti ini,"" kata perwakilan BPS. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Infobank,2026-04-11
Sinyal Internet Jadi Kendala Petugas SE2026 di Jakarta Pusat,"Sejumlah petugas SE2026 di Jakarta Pusat melaporkan kendala akses menuju kawasan usaha di wilayah dengan infrastruktur jalan kurang memadai. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Jakarta Pusat. Petugas tetap didorong menyelesaikan wilayah kerjanya sesuai jadwal yang telah ditetapkan.",,Kompas.com,2026-04-01
Progres Pencacahan SE2026 di Madiun Capai 74 Persen,"BPS Madiun mencatat lebih dari 620 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. Capaian ini dinilai sesuai target awal meskipun sejumlah wilayah masih menghadapi tantangan cuaca dan aksesibilitas. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Madiun. Data sementara ini masih akan terus diperbarui hingga tahap pencacahan rampung sepenuhnya.",,Tempo,2026-04-26
"BPS: 1,4 juta Unit Usaha di Madiun Sudah Terdata dalam SE2026","BPS Madiun mencatat lebih dari 620 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. BPS menargetkan seluruh unit usaha di Madiun dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. Progres pencacahan di wilayah perkotaan Madiun cenderung lebih cepat dibanding wilayah pedesaan. ""Progres ini hasil kerja keras seluruh petugas di lapangan,"" ujar perwakilan BPS Madiun. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Merdeka.com,2026-04-04
Progres Pencacahan SE2026 di Pontianak Capai 63 Persen,"BPS Pontianak mencatat lebih dari 85 ribu unit usaha berhasil terdata sejauh ini dalam pelaksanaan SE2026. BPS menargetkan seluruh unit usaha di Pontianak dapat tercakup sebelum tenggat waktu nasional yang ditetapkan. Sebagian besar unit usaha yang terdata merupakan usaha mikro dan kecil di sektor perdagangan dan jasa. ""Kami optimistis target dapat tercapai sebelum akhir semester pertama,"" kata Kepala BPS Pontianak. BPS akan terus memantau progres harian guna memastikan seluruh wilayah tercakup tepat waktu.",,Suara.com,2026-04-14
Petugas SE2026 Mulai Turun ke Lapangan di Gresik,"Ribuan petugas mulai turun ke lapangan di Gresik untuk melakukan pendataan unit usaha menggunakan aplikasi CAPI. BPS Gresik mengerahkan 900 ribu petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. Proses pencacahan tahap awal ini ditargetkan rampung dalam beberapa bulan ke depan sesuai jadwal nasional. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Gresik yang baru saja didata. Tahap pencacahan akan terus berlangsung hingga seluruh unit usaha di Gresik tercakup.",,Bangkalan Terkini,2026-04-01
Jember Mulai Tahap Pencacahan Sensus Ekonomi 2026,"BPS resmi memulai tahap pencacahan lapangan Sensus Ekonomi 2026 di Jember, dengan petugas mulai mendatangi unit usaha dari rumah ke rumah dan sentra usaha. Petugas mendatangi berbagai jenis usaha, mulai dari pedagang kaki lima, toko kelontong, hingga perusahaan skala menengah. BPS Jember mengerahkan 2,3 juta petugas untuk menjangkau seluruh wilayah kerja yang telah dipetakan sebelumnya. ""Prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pelaku usaha di Jember yang baru saja didata. BPS mengimbau pelaku usaha untuk kooperatif saat didatangi petugas resmi bertanda pengenal.",,Detik,2026-04-10
Warga Bogor Beri Respons Positif Proses Pendataan SE2026,"Sejumlah pedagang di Bogor menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. Interaksi yang ramah antara petugas dan responden dinilai membantu kelancaran proses pendataan di lapangan. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Bogor. BPS berharap sambutan serupa terus terjadi di wilayah-wilayah lain yang belum dicacah.",,Rilis Resmi BPS,2026-04-20
Sinyal Internet Jadi Kendala Petugas SE2026 di Bojonegoro,"Petugas SE2026 di Bojonegoro mengaku kesulitan mengunggah data akibat koneksi internet yang tidak stabil. Sebagai solusi sementara, petugas diarahkan menyimpan data secara offline terlebih dahulu dan menyinkronkannya begitu sinyal tersedia. Cuaca ekstrem di beberapa titik turut menjadi tantangan tambahan bagi petugas lapangan. ""Kadang kami harus jalan kaki cukup jauh karena kendaraan tidak bisa masuk,"" ujar salah satu petugas SE2026 di Bojonegoro. BPS optimistis kendala ini tidak akan mengganggu target penyelesaian secara keseluruhan.",,Trenasia,2026-04-15
Pelaku Usaha di Ponorogo Sambut Antusias Petugas SE2026,"Sejumlah pedagang di Ponorogo menyambut antusias kedatangan petugas Sensus Ekonomi 2026 yang mendata usaha mereka. Sebagian pelaku usaha bahkan mengaku baru memahami manfaat sensus setelah berbincang langsung dengan petugas. Mereka menilai proses pendataan berjalan singkat dan tidak mengganggu aktivitas berjualan sehari-hari. ""Petugasnya sopan dan prosesnya cepat, cuma ditanya beberapa hal soal usaha,"" ujar salah satu pedagang sembako di Ponorogo. Respons positif ini diharapkan mempercepat penyelesaian tahap pencacahan di wilayah Ponorogo.",,Sindonews,2026-04-10
